color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
0,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,105,2,422,0,2538.580799040001,None,d,0.5323065559987299,2538.6809450830006,None,2538.0805152819994,2538.497548597001,2539.2307528929996,2539.7309939429997,2539.2307528929996,None,38,13,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
1,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,105,3,423,1,2540.3309215940008,None,j,0.6462034489995858,2540.431079479,None,2539.8306576150007,2540.2478262639997,2541.0999902620006,2541.598611788,2541.0999902620006,None,0,15,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
1,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,106,0,424,1,2542.1987793829994,None,j,0.5064935169993987,2542.298775147001,None,2541.698413217,2542.115418020001,2542.832153810001,2543.3323748870007,2542.832153810001,None,0,13,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
2,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,106,1,425,2,2543.932507325,None,f,0.7167177829996945,2544.032469947,None,2543.4322912219995,2543.8491274450007,2544.7823441849996,2545.282613200001,2544.7823441849996,None,0,0,17,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
2,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,106,2,426,2,2545.882552704001,None,f,0.6143492410010367,2545.9669305059997,None,2545.382461366,2545.7993225030004,2546.6001484339995,2547.1002990239995,2546.6001484339995,None,0,0,19,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
2,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,106,3,427,2,2547.700360011,None,f,0.7007493870005419,2547.800435381001,None,2547.200155687,2547.6170890520007,2548.533911673001,2549.0340133890004,2548.533911673001,None,0,0,21,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
0,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,107,0,428,0,2549.634035807001,None,d,0.5671099600003799,2549.734104823001,None,2549.133972490001,2549.5506538989994,2550.3357592150005,2550.834325543001,2550.3357592150005,None,39,13,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
2,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,107,1,429,2,2551.418397366,None,j,0.5507717840009718,2551.518431699,None,2550.922112706001,2551.33515359,2552.101645191,2552.6019637520003,2552.101645191,None,0,0,22,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
3,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,107,2,430,3,2553.2022972159994,None,d,0.6151199079995422,2553.302175817,None,2552.7018082100003,2553.1188129500006,2553.937248864,2554.435664564,2553.937248864,None,37,37,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
2,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,107,3,431,2,2555.0356552680005,None,f,0.549622211001406,2555.1356598340008,None,2554.5354490240006,2554.9524173299997,2555.7026555049997,2556.18666684,2555.7026555049997,None,0,0,19,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
2,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,108,0,432,2,2556.78668304,None,j,0.6785981789998914,2556.88668539,None,2556.286572485,2556.703626597,2557.588036755,2558.087026526,2557.588036755,None,0,0,21,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
3,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,108,1,433,3,2558.6872401210003,None,k,0.6820743260013842,2558.787157259001,None,2558.1870057369997,2558.603792209,2559.487111384,2559.9872445620003,2559.487111384,None,37,37,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
2,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,108,2,434,2,2560.587367006001,None,j,0.5977177229997324,2560.687561736,None,2560.0871251360004,2560.503938879001,2561.3048186609994,2561.804808062001,2561.3048186609994,None,0,0,18,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
